Nombre;Descripcion;Categoria;Etiquetas;Precio;URL FOTO
Vino Gato Negro Suavignon Blac;Botella x 750;Vinos y Licores;Vinos;;https://elamigodelanoche.com/wp-content/uploads/2018/10/VINO-GATO-NEGRO-SAUVIGNON-BLANC-750-ML-Web.jpg
Vino Gato Negro Rose;Botella x 750;Vinos y Licores;Vinos;;https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3536993-750-750/7804300120634.jpg?v=637341419088730000
Vino Gato Negro Cabernet Merlot ;Botella x 750;Vinos y Licores;Vinos;34900;https://www.anchetascolombia.com/1070/vino-gato-negro-cabernet-merlot-x-750ml.jpg
Vino Manichewitz Grape;Botella x 750;Vinos y Licores;Vinos;43900;https://http2.mlstatic.com/vino-manischewitz-concord-grape-passover-x2unds750ml-D_NQ_NP_734028-MCO41673484842_052020-F.jpg
Vino Casillero del Diablo Cabernet Suavignon;Botella x 750;Vinos y Licores;Vinos;46800;https://loboexpress.com.co/671/vino-casillero-del-diablo-cabernet-sauvignon-botella-750-ml.jpg
Vino Casillero del Diablo Malbec;Botella x 750;Vinos y Licores;Vinos;;https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3512265-750-750/7804320510187.jpg?v=637274217069770000
Vino Casillero del Diablo Suavignon Blac;Botella x 750;Vinos y Licores;Vinos;;https://falabella.scene7.com/is/image/FalabellaCO/4244976_1?wid=800&hei=800&qlt=70
Vino Casillero del Diablo Merlot;Botella x 750;Vinos y Licores;Vinos;;https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3512273-1000-1000/7804320985633.jpg?v=637274217095600000
Vino Z ;Botella x 750;Vinos y Licores;Vinos;17700;https://www.anchetascolombia.com/1333/vino-oporto-z-x-750-ml.jpg
Vino Cariñoso Verano;Botella x 750;Vinos y Licores;Vinos;17800;https://jumbocolombiafood.vteximg.com.br/arquivos/ids/341220-750-750/7703588001041-2.jpg?v=636487650606700000
Vino Cariñoso Manzana;Botella x 750;Vinos y Licores;Vinos;12600;https://www.anchetascolombia.com/1328/vino-carinoso-durazno-750-ml.jpg
Vino Cariñoso Rose;Botella x 750;Vinos y Licores;Vinos;13900;https://cdn.totalcode.com/la14/product-zoom/es/vino-carinoso--rose-12un-x750ml-1.jpg
Vino Cariñoso Durazno;Botella x 750;Vinos y Licores;Vinos;13400;https://metrocolombiafood.vteximg.com.br/arquivos/ids/163213-750-750/7703588000211-1.jpg?v=636670258403670000
Vino Libertador Espumoso Blanco;Botella x 750;Vinos y Licores;Vinos;12900;https://www.vincorte.com/wp-content/uploads/2020/02/AP.-VINICO-ESPUMOSO-BCO-LIBERTADOR.jpg
Vino Libertador Espumoso Rosado;Botella x 750;Vinos y Licores;Vinos;12900;https://www.vincorte.com/wp-content/uploads/2020/02/BEB.-GAS.-SAB-A-VINO-MOSTELO-750-ROSADO.jpg
Vino Gran Brindis Espumoso Rosado;Botella x 750;Vinos y Licores;Vinos;9100;https://colsubsidiogrocery.vtexassets.com/arquivos/ids/157187-300-300?width=300&height=300&aspect=true
Vino Gran Brindis Espumoso Blanco;Botella x 750;Vinos y Licores;Vinos;9100;https://www.licoresmayorista.com/wp-content/uploads/2020/06/champa%C3%B1a_0003_gran-brindis-blanca-260ml.jpg
Vino Rivelino Espumoso Rosado;Botella x 750;Vinos y Licores;Vinos;12100;https://www.vincorte.com/wp-content/uploads/2020/02/V.-ESP-ROSADO-RIVELINO-6%C2%B0-750.jpg
Vino Rivelino Espumoso Blanco;Botella x 750;Vinos y Licores;Vinos;12100;https://www.vincorte.com/wp-content/uploads/2020/02/V.-ESP-BLANCO-RIVELINO-6-750.jpg
Cerveza Aguila;Six Pack;Vinos y Licores;Cerveza;13900;https://piragua.com.co/wp-content/uploads/2019/11/aguila-original-sixpack.jpg
Cerveza Aguila Light ;Six Pack;Vinos y Licores;Cerveza;14400;https://piragua.com.co/wp-content/uploads/2019/11/aguila-lightl-sixpack.jpg
Cerveza Aguila Fusion Limon ;Six Pack;Vinos y Licores;Cerveza;12500;https://loboexpress.com.co/560/aguila-fusi%C3%B3n-lim%C3%B3n-six-pack-6x269ml.jpg
Cerveza Poker ;Six Pack;Vinos y Licores;Cerveza;14500;https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3491989-750-750/7702004007841.jpg?v=637212593850570000
Cerveza Poker Roja ;Six Pack;Vinos y Licores;Cerveza;;https://www.licorerazonafrank.com/wp-content/uploads/2020/05/IMG_20200516_221618.jpg
Cerveza Club Colombia Roja;Six Pack;Vinos y Licores;Cerveza;15300;https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3491996-750-750/7702004003638.jpg?v=637212593878200000
Cerveza Club Colombia Negra;Six Pack;Vinos y Licores;Cerveza;15300;https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3491993-750-750/7702004003782.jpg?v=637212593865300000
Cerveza Club Colombia Dorada;Six Pack;Vinos y Licores;Cerveza;15300;https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3491998-1000-1000/7702004003539.jpg?v=637212593889130000
Cerveza Corona;Six Pack;Vinos y Licores;Cerveza;23400;https://exitocol.vtexassets.com/arquivos/ids/1981294/CERVEZA-SIXPACK-CORONA-X-355-ML-CU-1663470_a.jpg?v=637259439302100000
Cerveza Coronita;Six Pack;Vinos y Licores;Cerveza;14600;https://exitocol.vtexassets.com/arquivos/ids/1721365/CERVEZA-SIXPACK-CORONITA-X-210-ML-CU-1663468_a.jpg?v=637223989278770000
Cerveza Stella Artois;Six Pack;Vinos y Licores;Cerveza;23100;https://oechsle.vteximg.com.br/arquivos/ids/1351972-1000-1000/image-d1b48abb5a774f9a982f4f13c260644c.jpg?v=637123898111700000
Cerveza Miller Energy;Six Pack;Vinos y Licores;Cerveza;;https://almacen.do/wp-content/uploads/2018/03/Cerveza-Miller-6-uds-12-oz-Turn.jpg
Cerveza Grolsch;Four Pack;Vinos y Licores;Cerveza;21600;https://plazavea.vteximg.com.br/arquivos/ids/227276-1000-1000/20106095.jpg?v=636985532997030000
Cerveza Heineken;Six Pack;Vinos y Licores;Cerveza;11900;https://i.postimg.cc/K8BCFXbD/6-PACK-HEINEKEN.png
Cerveza Costeña Bacana;Six Pack;Vinos y Licores;Cerveza;9900;https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3538403-1000-1000/7702004005618.jpg?v=637347523585400000
Cerveza Andina;Six Pack;Vinos y Licores;Cerveza;11500;https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3430112-1000-1000/7702090050578.jpg?v=636958662690200000
Cerveza Tecate;Six Pack;Vinos y Licores;Cerveza;11900;https://supermercadocomunal.com/1162-large_default/cerveza-tecate-6-und-355-ml.jpg
Cerveza Reeds;Six Pack;Vinos y Licores;Cerveza;11900;https://mistiendas.com.co/mistiendas/4296-large_default/cerveza-redds-citrus-six-pack.jpg
Cerveza Azteca;Six Pack;Vinos y Licores;Cerveza;10800;https://piragua.com.co/wp-content/uploads/2019/11/azteca-six-pack.jpg
Cerveza Budwaiser;Six Pack;Vinos y Licores;Cerveza;12900;https://piragua.com.co/wp-content/uploads/2019/11/budweiser-six-pack-piragua.jpg
Cerveza Refajo Cola y Pola;Six Pack;Vinos y Licores;Cerveza;9900;https://metrocolombiafood.vteximg.com.br/arquivos/ids/263040-750-750/7702004016621.jpg?v=637212601283170000
Cerveza BBC;Four Pack;Vinos y Licores;Cerveza;;https://exitocol.vtexassets.com/arquivos/ids/1867835-800-auto?width=800&height=auto&aspect=true
Cigarrillos Malboro Fusion;Paq x 20 ;Cigarrillos;Cigarrillos;8500;https://d2j6dbq0eux0bg.cloudfront.net/images/30491376/1501898178.jpg
Cigarrillos Malboro Fusion;Paq x 20 ;Cigarrillos;Cigarrillos;8500;https://domicilios24siete.com/wp-content/uploads/2020/05/cigarrillo-malboro-SUMERx-20-un.png
Cigarrillos Malboro doble Fusion;Paq x 20 ;Cigarrillos;Cigarrillos;8500;https://licoreslarebaja.com/394-large_default/cigarrillo-malboro-doble-fusion-x-20-un.jpg
Cigarrillos Malboro ;Paq x 20 ;Cigarrillos;Cigarrillos;8500;https://d2j6dbq0eux0bg.cloudfront.net/images/30491376/1491246723.jpg
Cigarrillos Malboro Gold;Paq x 20 ;Cigarrillos;Cigarrillos;8500;https://newyorkstore.com.co/wp-content/uploads/Gold.jpg
Cigarrillos Malboro Fusion;Paq x 10 ;Cigarrillos;Cigarrillos;4400;https://licorpartypa.com/wp-content/uploads/2020/03/Marlboro-fusion-media-265x331.png
Cigarrillos Malboro Fusion;Paq x 10 ;Cigarrillos;Cigarrillos;4400;https://loboexpress.com.co/848-tm_thickbox_default/marlboro-ice-fusion-summer-x-10-unidades.jpg
Cigarrillos Malboro doble Fusion;Paq x 10 ;Cigarrillos;Cigarrillos;4400;https://loboexpress.com.co/850-tm_thickbox_default/cigarrillo-marlboro-double-fusion-medio-paquete-x-10-und.jpg
Cigarrillos Malboro ;Paq x 10 ;Cigarrillos;Cigarrillos;4400;https://encrypted-tbn0.gstatic.com/images?q=tbn%3AANd9GcR_zI5IGbYWoOMuQeLUzxrvAA5vR3xq2kgFlQ&usqp=CAU
Cigarrillos Malboro Gold;Paq x 10 ;Cigarrillos;Cigarrillos;4400;https://licorparty.com/wp-content/uploads/2020/03/marlboro-gold-media.png
Cigarrillos L&M ;Paq x 20 ;Cigarrillos;Cigarrillos;5500;https://newyorkstore.com.co/wp-content/uploads/CIGARRILLOS-LM-600x600.jpg
Cigarrillos L&M ;Paq x 10 ;Cigarrillos;Cigarrillos;2900;https://loboexpress.com.co/861-tm_thickbox_default/cigarrillo-lm-blue-medio-paquete-x-10-und.jpg
Cigarrillos Lucky Strike Azul;Paq x 20 ;Cigarrillos;Cigarrillos;8400;https://licoreslarebaja.com/594/cigarrillos-lucky-strike-azul-x-20-un.jpg
Cigarrillos Lucky Strike Blanco;Paq x 20 ;Cigarrillos;Cigarrillos;8400;https://licoreslarebaja.com/593/cigarrillos-lucky-strike-blanco-x-20.jpg
Cigarrillos Lucky Strike Blanco;Paq x 10 ;Cigarrillos;Cigarrillos;4400;https://cdn.shopify.com/s/files/1/0039/4916/6703/products/11014.jpg?v=1582352610
Cigarrillos Lucky Strike Azul;Paq x 10 ;Cigarrillos;Cigarrillos;4400;https://licoreslarebaja.com/594/cigarrillos-lucky-strike-azul-x-20-un.jpg
Cigarillos Rothmans Azul;Paq x 20 ;Cigarrillos;Cigarrillos;6800;https://images.rappi.com/products/1150544-1593110145422.png?e=webp
Cigarillos Rothmans Gris;Paq x 20 ;Cigarrillos;Cigarrillos;6800;https://www.licoexpress.co/wp-content/uploads/2020/05/Cigarrillos-Rothmans-Gris-Caja-20-und-1.jpg
Cigarillos Rothmans  Azul;Paq x 10 ;Cigarrillos;Cigarrillos;3700;https://loboexpress.com.co/851-tm_thickbox_default/rothmans-azul.jpg
Cigarillos Rothmans Gris;Paq x 10 ;Cigarrillos;Cigarrillos;3700;https://loboexpress.com.co/852/rothmans-gris.jpg
Cigarillos Rothmans Blanco;Paq x 10 ;Cigarrillos;Cigarrillos;3000;https://images.jumpseller.com/store/cigarrerialarosa/5383786/Cigarrillo_Rothmans_Blanco_Caja_X_10_Und-1000x798.jpg?1593197982
Cigarrillos Chesterfirld ;Paq x 20 ;Cigarrillos;Cigarrillos;6100;https://supermercadocomunal.com/1101-large_default/cigarrillos-chesterfield-remix-20-und.jpg
Cigarrillos Chesterfirld ;Paq x 10 ;Cigarrillos;Cigarrillos;3300;https://supermercadocomunal.com/1101-large_default/cigarrillos-chesterfield-remix-20-und.jpg
Aceite Oliosoya ;Botella x 1000;Despensa;Aceites;6800;https://mercaldas.vteximg.com.br/arquivos/ids/157362-1000-1000/459.jpg?v=636918829074970000
Aceite Oliosoya ;Botella x 2000;Despensa;Aceites;12800;https://triunfoq.com/wp-content/uploads/2019/04/7702116000945.jpg
Aceite Oliosoya ;Botella x 3000;Despensa;Aceites;18900;https://exitocol.vtexassets.com/arquivos/ids/1976394-800-auto?width=800&height=auto&aspect=true
Aceite Oliosoya ;Botella x 5000;Despensa;Aceites;31900;https://bodegaeltrebol.com/wp-content/uploads/2018/12/Oliosoya-5.jpeg
Aceite Bon Life;Botella x 1000;Despensa;Aceites;6700;https://mercatuonline.com/wp-content/uploads/2020/07/aceite-vegetal-soya-bon-life-x-1000-1.png
Aceite Bon Life;Botella x 2000;Despensa;Aceites;13100;https://supertiendascomunal.com/1313-medium_default/aceite-bon-life-2000-ml.jpg
Aceite Bon Life;Botella x 3000;Despensa;Aceites;19200;https://supermercadocomunal.com/1628-large_default/aceite-vegetal-bon-life-3000-cc.jpg
Aceite Bon Life;Botella x 5000;Despensa;Aceites;31400;https://supermercadocomunal.com/8086-large_default/aceite-vegetal-bon-life-5000-cc.jpg
Aceite Gourmet ;Botella x 1000;Despensa;Aceites;12900;https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3501456-1000-1000/7702116000013.jpg?v=637244720100900000
Aceite Gourmet ;Botella x 2000;Despensa;Aceites;23600;https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3501464-1000-1000/7702116000785.jpg?v=637244720147530000
Aceite Gourmet ;Botella x 3000;Despensa;Aceites;34900;https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3501457-1000-1000/7702116000020.jpg?v=637244720108270000
Aceite Garza;Botella x 900;Despensa;Aceites;5500;https://images.jumpseller.com/store/cigarrerialarosa/5240306/7702116000105.jpg?1588629944
Aceite Garza;Botella x 2000;Despensa;Aceites;11700;https://vx2.bc3.myftpupload.com/wp-content/uploads/2019/04/7702116000082-600x600.jpg
Aceite Garza;Botella x 3000;Despensa;Aceites;17100;https://toccmarket.com/image/cache/catalog/MARCAS/aceite-1000x798.jpg
Aceite Garza;Botella x 5000;Despensa;Aceites;28100;https://images.jumpseller.com/store/fanero/4762771/aceite_la_garza_5000ml.jpg?1585870751
Aceite Diana;Botella x 900;Despensa;Aceites;5300;https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3510519-1000-1000/7702028000330.jpg?v=637273105500200000
Aceite Diana Ajo y Cebolla ;Botella x 900;Despensa;Aceites;5600;https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3510517-750-750/7702028000361.jpg?v=637273105499270000
Aceite Diana;Botella x 2000;Despensa;Aceites;11600;https://bodegaeltrebol.com/wp-content/uploads/2018/12/a-510.png
Aceite Diana;Botella x 3000;Despensa;Aceites;19900;https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3510520-750-750/7702028000378.jpg?v=637273105500830000
Aceite Diana;Botella x 5000;Despensa;Aceites;19900;https://mercaldas.vteximg.com.br/arquivos/ids/196457-400-400/Aceite-DIANA-con-vitaminas-frasco-x2000-ml_113059.jpg?v=637327956234000000
Aceite Vivi;Botella x 900;Despensa;Aceites;5500;https://secureservercdn.net/50.62.88.95/vx2.bc3.myftpupload.com/wp-content/uploads/2019/05/7702179013104.jpg?time=1600957807
Aceite Vivi;Botella x 3000;Despensa;Aceites;16500;https://exitocol.vtexassets.com/arquivos/ids/290691-800-auto?width=800&height=auto&aspect=true
Aceite Vivi;Botella x 5000;Despensa;Aceites;26900;https://www.mercapava.com.co/wp-content/uploads/importedmedia/blogmedia-151690-600x600.jpg
Aceite Girasoli;Botella x 900;Despensa;Aceites;7600;https://www.jdh.com.co/wp-content/uploads/2020/06/Aceite-Girasoli-x-500gr-REF-10648.jpg
Aceite Girasoli;Botella x 2000;Despensa;Aceites;15900;https://exitocol.vtexassets.com/arquivos/ids/2135470/Aceite-De-Girasol-X-2000-Cm3-748719_a.jpg?v=637279388259130000
Aceite Girasoli;Botella x 3000;Despensa;Aceites;23800;https://mercaldas.vteximg.com.br/arquivos/ids/198208-1300-1300/Aceite-GIRASOLI-garrafa-x3000-ml_57694.jpg?v=637348636594000000
Aceite de Oliva Olivetto intenso;Botella x 250;Despensa;Aceites;15600;https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3498979-1000-1000/7702109018438.jpg?v=637237131148530000
Aceite de Oliva Olivetto intenso;Botella x 500;Despensa;Aceites;24700;https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3498978-750-750/7702109018414.jpg?v=637237130713200000
Aceite de Oliva Gourmet;Botella x 500;Despensa;Aceites;15900;https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3501452-1000-1000/7702109014836.jpg?v=637244720078370000
Aceite de Oliva Gourmet;Botella x 1000;Despensa;Aceites;22900;https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3501466-1000-1000/7702141003256.jpg?v=637244720165500000
Arroz Diana;Bolsa x 1000;Despensa;Arroz y Granos;3100;https://exitocol.vtexassets.com/arquivos/ids/654535/Arroz-Diana-1000-gr-552155_a.jpg?v=637027025752170000
Arroz Diana;Bolsa X 3000;Despensa;Arroz y Granos;8900;https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3510542-1000-1000/7702511000038.jpg?v=637273105609430000
Arroz Diana;Bolsa x 5000;Despensa;Arroz y Granos;14700;https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3510543-1000-1000/7702511000045.jpg?v=637273105624530000
Arroz Diana;Talega x 10k;Despensa;Arroz y Granos;29900;https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3510544-1000-1000/7702511000205.jpg?v=637273105627330000
Arroz Diana;Bolsa 25 lb;Despensa;Arroz y Granos;35900;https://metrocolombiafood.vteximg.com.br/arquivos/ids/272422-1000-1000/7702511000342.jpg?v=637273102760430000
Arroz Roa;Bolsa x 1000;Despensa;Arroz y Granos;3100;https://jumbocolombiafood.vteximg.com.br/arquivos/ids/187637-1000-1000/7702552000141.jpg?v=636142066817800000
Arroz Roa;Bolsa X 3000;Despensa;Arroz y Granos;8900;https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3242283-1000-1000/7702552000486.jpg?v=636556173953100000
Arroz Roa;Bolsa x 5000;Despensa;Arroz y Granos;14700;https://mercaldas.vteximg.com.br/arquivos/ids/166804-1000-1000/Arroz-ROA-x5000-g.jpg?v=636985690009930000
Arroz Roa;Talega x 10k;Despensa;Arroz y Granos;29900;https://metrocolombiafood.vteximg.com.br/arquivos/ids/157166-750-750/7702552000172-1.jpg?v=636670240592730000
Arroz Roa;Bolsa 25 lb;Despensa;Arroz y Granos;35900;https://www.corbeta.com.co/media/catalog/product/1/7/17702552000094.png
Arroz Florhuila;Bolsa x 1000;Despensa;Arroz y Granos;3100;https://exitocol.vtexassets.com/arquivos/ids/1027148/Arroz-Flor-Huila-1000-gr-796712_a.jpg?v=637124526121630000
Arroz Florhuila;Bolsa X 3000;Despensa;Arroz y Granos;8900;https://tienda.binapps.com/wp-content/uploads/2020/04/08866.jpeg
Arroz Florhuila;Bolsa x 5000;Despensa;Arroz y Granos;14700;https://metrocolombiafood.vteximg.com.br/arquivos/ids/157156-750-750/7702231000042-1.jpg?v=636670240574730000
Arroz Florhuila;Talega x 10k;Despensa;Arroz y Granos;29900;https://metrocolombiafood.vteximg.com.br/arquivos/ids/157155-750-750/7702231000066-1.jpg?v=636670240572130000
Arroz Florhuila;Bolsa 25 lb;Despensa;Arroz y Granos;35900;https://supermercadocomunal.com/verbenal/img/p/1/6/5/2/1652-large_default.jpg
Arroz Casanare;Bolsa x 1000;Despensa;Arroz y Granos;3100;
Arroz Casanare;Bolsa X 3000;Despensa;Arroz y Granos;8900;https://jumbocolombiafood.vteximg.com.br/arquivos/ids/206515-1000-1000/7703308010049-1.jpg?v=636287518837470000
Arroz Casanare;Bolsa x 5000;Despensa;Arroz y Granos;14700;https://jumbocolombiafood.vteximg.com.br/arquivos/ids/209569-1000-1000/7703308010056-1.jpg?v=636288948604830000
Arroz Casanare;Talega x 10k;Despensa;Arroz y Granos;29900;https://jumbocolombiafood.vteximg.com.br/arquivos/ids/206516-1000-1000/7703308010131-1.jpg?v=636287518838800000
Arroz Casanare;Bolsa 25 lb;Despensa;Arroz y Granos;35900;
Arroz Diana Premium ;Bolsa x 1000;Despensa;Arroz y Granos;4800;https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3510546-1000-1000/7702511000427.jpg?v=637273105646430000
Arroz Diana Premium ;Bolsa x 2500;Despensa;Arroz y Granos;11100;https://metrocolombiafood.vteximg.com.br/arquivos/ids/272424-1000-1000/7702511000748.jpg?v=637273102765670000
Arroz Roa Integral;Bolsa x 1000;Despensa;Arroz y Granos;3800;https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3397263-1000-1000/7702552300111.jpg?v=636881990139270000
Arroz Roa de Leche;Bolsa x 150;Despensa;Arroz y Granos;3100;https://supermercadocomunal.com/7682-large_default/arroz-con-leche-roa-150-gr.jpg
Arroz Roa con Pollo;;Despensa;Arroz y Granos;;https://jumbocolombiafood.vteximg.com.br/arquivos/ids/195341-1000-1000/7702552400125.jpg?v=636226238385200000
Arroz Roa  Mexicano;Bolsa x 300 ;Despensa;Arroz y Granos;5100;https://mercaldas.vteximg.com.br/arquivos/ids/192714-1300-1300/Arroz-ROA-mexicano-x300-g_3468.jpg?v=637280421737170000
Arroz Roa Paella;;Despensa;Arroz y Granos;;https://metrocolombiafood.vteximg.com.br/arquivos/ids/157188-1000-1000/7702552400132-1.jpg?v=636670240619970000
Arroz Roa de Coco;;Despensa;Arroz y Granos;;https://d50xhnwqnrbqk.cloudfront.net/images/products/large/ps-mezcla-arroz-coco-x150g-saborizados-roa-copia.jpg
Arroz Champiñones;Bolsa x 300;Despensa;Arroz y Granos;5100;https://mercadomambo.com/visualizar_imagen.php?carpeta=prod&nombre_archivo=file249044025.JPG&ancho=900
Arroz Roa Oriental ;Bolsa x 300;Despensa;Arroz y Granos;5100;https://mercadomambo.com/multimedia/productos/4025590.JPG
Frijol Bola Roja Unimercas;Bolsa x 500;Despensa;Arroz y Granos;4900;
Frijol Cargamanto Unimercas;Bolsa x 500;Despensa;Arroz y Granos;4800;
Frijol Cabeza Negra Unimercas;Bolsa x 500;Despensa;Arroz y Granos;2900;
Frijols Caraota Maritza;Bolsa x 500;Despensa;Arroz y Granos;2900;
Frijol Nima Unimercas;Bolsa x 500;Despensa;Arroz y Granos;3200;
Frijol Soya Unimercas;Bolsa x 500;Despensa;Arroz y Granos;2100;
Arveja verde seca Unimercas;Bolsa x 500;Despensa;Arroz y Granos;1700;
Arveja verde seca Unimercas;Bolsa x 1000;Despensa;Arroz y Granos;3200;
Arveja Amarilla Unimercas;Bolsa x 500;Despensa;Arroz y Granos;1600;
Arveja Amarilla Unimercas;Bolsa x 1000;Despensa;Arroz y Granos;2300;
Garbanzo Unimercas;Bolsa x 500;Despensa;Arroz y Granos;3500;
Garbanzo Unimercas;Bolsa x 1000;Despensa;Arroz y Granos;6700;
Maiz Porva ;Bolsa x 500;Despensa;Arroz y Granos;5400;
Maiz Pira ;Bolsa x 500;Despensa;Arroz y Granos;1800;
Maiz Peto ;Bolsa x 1000;Despensa;Arroz y Granos;1950;
Maiz Peto ;Bolsa x 3000;Despensa;Arroz y Granos;5500;
Lenteja Unimercas;Bolsa x 500;Despensa;Arroz y Granos;2500;
